id,alias,name,image_url,url,review_count,categories,rating,coordinates,price,phone,address
bZOghL4H6V9Fsoj5P8j3Qw,boba-guys-burlingame-2,Boba Guys,https://s3-media4.fl.yelpcdn.com/bphoto/mrbchZ3UhkAhbLxrTj5wXg/o.jpg,https://www.yelp.com/biz/boba-guys-burlingame-2?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,97,bubbletea,4.0,"37.579644,-122.347529",$$,,"['1212 Donnelly Ave', 'Burlingame, CA 94010']",,
D25MYn-lXJebHibyBxpyNQ,mr-green-bubble-west-menlo-park,Mr Green Bubble,https://s3-media4.fl.yelpcdn.com/bphoto/FRgV4nzll--0-rihVhsOXA/o.jpg,https://www.yelp.com/biz/mr-green-bubble-west-menlo-park?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,99,"bubbletea,coffee,juicebars",3.5,"37.453315,-122.183531",$$,+16504944944,"['604 Santa Cruz', 'West Menlo Park, CA 94025']",,
KMdzW4QetmhXwFTWtVHw0Q,yifang-taiwan-fruit-tea-san-mateo-2,Yifang Taiwan Fruit Tea,https://s3-media1.fl.yelpcdn.com/bphoto/MFh4diSOcLDJfD4mVSYhtg/o.jpg,https://www.yelp.com/biz/yifang-taiwan-fruit-tea-san-mateo-2?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,107,bubbletea,4.0,"37.566817,-122.324028",$$,+16507273963,"['110 S B St', 'San Mateo, CA 94401']",,
uu31MmYPCXbUJoy2l7cgVA,happy-lemon-burlingame-4,Happy Lemon,https://s3-media3.fl.yelpcdn.com/bphoto/jv5O4PzzGNrB4fps-228UQ/o.jpg,https://www.yelp.com/biz/happy-lemon-burlingame-4?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,307,"juicebars,bubbletea",4.0,"37.5773026,-122.3486125",$,+16503892723,"['1419 Burlingame Ave', 'Ste A', 'Burlingame, CA 94010']",,
_N6SyCvNVyysgLg0I-8usQ,blue-sky-café-belmont-3,Blue Sky Café,https://s3-media3.fl.yelpcdn.com/bphoto/Dwb-WxgqL5oqd8m8mDaFcA/o.jpg,https://www.yelp.com/biz/blue-sky-caf%C3%A9-belmont-3?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,379,chinese,4.5,"37.51447,-122.268369",$$,+16505950228,"['1625 El Camino Real', 'Ste 9', 'Belmont, CA 94002']",,
NViFdla81JjimgMgze0vlA,spill-the-tea-redwood-city-3,Spill The Tea,https://s3-media3.fl.yelpcdn.com/bphoto/H6yafXtx6VGtSfO77mCQag/o.jpg,https://www.yelp.com/biz/spill-the-tea-redwood-city-3?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,69,"coffee,bubbletea,cafes",3.5,"37.483934,-122.23264",,+16507718181,"['1036 El Camino Real', 'Redwood City, CA 94063']",,
RxO6Lk7YbTigPjVhVBY3yQ,bobalicious-redwood-city-2,Bobalicious,https://s3-media2.fl.yelpcdn.com/bphoto/AnKADiS3GiL52vCuRU7iag/o.jpg,https://www.yelp.com/biz/bobalicious-redwood-city-2?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,238,bubbletea,4.5,"37.487118,-122.229624",$$,+16502988268,"['2202 Broadway St', 'Redwood City, CA 94063']",,
Cm9Je4MW081AgQt6J75-Qw,tea-juice-san-carlos,Tea Juice,https://s3-media3.fl.yelpcdn.com/bphoto/ZOJqTMtMTrv-zyuiGXE6Dw/o.jpg,https://www.yelp.com/biz/tea-juice-san-carlos?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,41,"bubbletea,juicebars",4.0,"37.499279,-122.252735",,+16503948916,"['1156 Laurel St', 'San Carlos, CA 94070']",,
K_Ven827U20TUSA5p3aXuA,ya-ua-yogurt-and-boba-tea-belmont-2,Ya-Ua Yogurt & Boba Tea,https://s3-media1.fl.yelpcdn.com/bphoto/5J4q_TpGHKYhJJeOs5XABg/o.jpg,https://www.yelp.com/biz/ya-ua-yogurt-and-boba-tea-belmont-2?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,110,"icecream,bubbletea,juicebars",3.5,"37.5102232,-122.2938208",$,+16504861530,"['1090 Alameda de Las Pulgas', 'Belmont, CA 94002']",,
hOlulfm43qyf0a7dqGC-7A,quickly-foster-city-3,Quickly,https://s3-media2.fl.yelpcdn.com/bphoto/pjNo5gRQiYQkRgdWSKhaUw/o.jpg,https://www.yelp.com/biz/quickly-foster-city-3?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,85,"coffee,bubbletea,asianfusion",3.0,"37.544414,-122.270628",$,+16502930160,"['969K Edgewater Blvd', 'Foster City, CA 94404']",,
jxMFGeGrkGhUckGolEV5iQ,kingkat-bar-and-eatery-san-mateo-2,KingKat Bar & Eatery,https://s3-media1.fl.yelpcdn.com/bphoto/nGTt5_XPBEfNZ5TPOOSRLA/o.jpg,https://www.yelp.com/biz/kingkat-bar-and-eatery-san-mateo-2?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,201,"asianfusion,bubbletea",4.0,"37.54368,-122.30661",$$,+16504583838,"['33 W 25th Ave', 'San Mateo, CA 94403']",,
gJhNDNTZ3Xt1VKz91C2LSg,sharetea-san-mateo-7,Sharetea,https://s3-media1.fl.yelpcdn.com/bphoto/BcryAKtJx7yNxxhxxpsueA/o.jpg,https://www.yelp.com/biz/sharetea-san-mateo-7?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,105,"bubbletea,coffee,juicebars",3.5,"37.56634534027399,-122.32264943779249",$,+16505811951,"['220 Main St', 'San Mateo, CA 94401']",,
5p6VBcv9Gny-0kE8Fg5kMQ,jollys-old-fashioned-teas-cream-burlingame,Jolly's Old-Fashioned Teas Cream,https://s3-media1.fl.yelpcdn.com/bphoto/01_b4wfm_dST5S9ud2DQKw/o.jpg,https://www.yelp.com/biz/jollys-old-fashioned-teas-cream-burlingame?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,11,"icecream,foodtrucks",4.5,"37.57772,-122.34575",,+16507736473,"['216 Park Rd', 'Burlingame, CA 94010']",,
IgksrT85j4L2ngokdq9FoA,yifang-fruit-tea-redwood-city,YiFang Fruit Tea,https://s3-media3.fl.yelpcdn.com/bphoto/zp2BQwIdzmEaBXft_QzcDg/o.jpg,https://www.yelp.com/biz/yifang-fruit-tea-redwood-city?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,4,"bubbletea,fooddeliveryservices",5.0,"37.4787787,-122.2235299",,+16502505720,"['1532 Main St', 'Ste 4', 'DoorDash Kitchen', 'Redwood City, CA 94063']",,
74i0E1Od68LpW6tpCRS6UQ,pink-pantherz-espresso-redwood-city-2,Pink Pantherz Espresso,https://s3-media2.fl.yelpcdn.com/bphoto/XGpHcTkEPZeR8_LHKenNAw/o.jpg,https://www.yelp.com/biz/pink-pantherz-espresso-redwood-city-2?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,65,"coffee,bubbletea,juicebars",3.0,"37.47092,-122.21366",,+12092042489,"['2797 El Camino Real', 'Redwood City, CA 94061']",,
Sm0JhFyy12VlsN9nxNmfQw,lilys-creperie-san-mateo,Lily's Creperie,https://s3-media4.fl.yelpcdn.com/bphoto/gnnH-oRx8mYr394VWx7S6Q/o.jpg,https://www.yelp.com/biz/lilys-creperie-san-mateo?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,334,"juicebars,creperies,bubbletea",4.0,"37.5200605,-122.3375857",$$,+16503121579,"['108 De Anza Blvd', 'San Mateo, CA 94402']",,
eR4oDmCWRgtto9KnvHiHqg,teatime-redwood-city,Teatime,https://s3-media4.fl.yelpcdn.com/bphoto/_21bzJ2k_ZPawLqPVH6I4g/o.jpg,https://www.yelp.com/biz/teatime-redwood-city?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,109,"bubbletea,coffee,tea",4.0,"37.4846042071457,-122.232427139501",$$,+16502999888,"['1003 El Camino Real', 'Redwood City, CA 94063']",,
cQbxRVatvt4g7ytJvxrnnQ,happy-lemon-redwood-city-2,Happy Lemon,https://s3-media1.fl.yelpcdn.com/bphoto/uy_gQaKp7W9J8rIRfugXZA/o.jpg,https://www.yelp.com/biz/happy-lemon-redwood-city-2?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,44,"bubbletea,coffee",4.5,"37.4860015,-122.2289533",$$,+14154650543,"['851 Middlefiel Rd', 'Redwood City, CA 94063']",,
PSJK9_xorQCplIlOzjMNQQ,meet-fresh-san-mateo-2,Meet Fresh,https://s3-media2.fl.yelpcdn.com/bphoto/igRyRF_cSLgejrafaWPqNA/o.jpg,https://www.yelp.com/biz/meet-fresh-san-mateo-2?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,344,"desserts,bubbletea,shavedice",2.5,"37.56579,-122.3223",$$,+16505131416,"['277 S B St', 'San Mateo, CA 94401']",,
dTWyjh3VmtstTE4yOlyA1w,teaspoon-redwood-city,Teaspoon,https://s3-media4.fl.yelpcdn.com/bphoto/burlh1NRIS1mAOQbLjMLPA/o.jpg,https://www.yelp.com/biz/teaspoon-redwood-city?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,209,"bubbletea,shavedsnow,coffee",3.5,"37.4861601263273,-122.230740152299",$,+16503623488,"['2361 Broadway St', 'Redwood City, CA 94063']",,
3Mv9ufh_kgljVM5Hq801Xw,tea-it-up-menlo-park,Tea It Up,https://s3-media2.fl.yelpcdn.com/bphoto/vvW3-e-nrE7FpMQqRfjQkg/o.jpg,https://www.yelp.com/biz/tea-it-up-menlo-park?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,129,bubbletea,4.0,"37.452653,-122.181579",$$,+16503132138,"['993 El Camino Real', 'Menlo Park, CA 94025']",,
hDYylx6C3xvCJWshKs_Dsg,dessert-republic-san-mateo,Dessert Republic,https://s3-media4.fl.yelpcdn.com/bphoto/-4-EPIaVBWArGq3Yt3RJww/o.jpg,https://www.yelp.com/biz/dessert-republic-san-mateo?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,831,"chinese,desserts,coffee",3.5,"37.5669004,-122.3234145",$,+16504013570,"['138 Main St', 'San Mateo, CA 94401']",,
-8oi7a2g_eeTRR5c7jxnRA,tpumps-burlingame-burlingame,Tpumps - Burlingame,https://s3-media3.fl.yelpcdn.com/bphoto/S67U6acCyyeefY34oSDhew/o.jpg,https://www.yelp.com/biz/tpumps-burlingame-burlingame?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,533,"bubbletea,coffee",4.0,"37.5794379623736,-122.34590301239",$,+15103988499,"['1118 Burlingame Ave', 'Burlingame, CA 94010']",,
O2p83zIuHCnvTH7dzUvTpA,quickly-redwood-city,Quickly,https://s3-media2.fl.yelpcdn.com/bphoto/JIFPznMUre7lCL2E49Keqw/o.jpg,https://www.yelp.com/biz/quickly-redwood-city?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,164,"bubbletea,juicebars",3.0,"37.4917931901457,-122.224192531477",$,+16507528950,"['300 Walnut St', 'Redwood City, CA 94063']",,
tDzOmyDFtUlSUmF5HCnG1w,pho-little-saigon-san-mateo,Pho Little Saigon,https://s3-media4.fl.yelpcdn.com/bphoto/WDuqxkN-Z-mAzUCGX9CJmA/o.jpg,https://www.yelp.com/biz/pho-little-saigon-san-mateo?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,600,vietnamese,3.0,"37.5445885811679,-122.284968805752",$,+16503451535,"['2978 S Norfolk St', 'San Mateo, CA 94403']",,
rJ6nZdKOhd57zLeWePNRXA,chucks-coffee-and-donuts-san-carlos,Chuck's Coffee & Donuts,https://s3-media2.fl.yelpcdn.com/bphoto/wXLd_HJ0j6EMdCvaeqodYQ/o.jpg,https://www.yelp.com/biz/chucks-coffee-and-donuts-san-carlos?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,73,"donuts,coffee,desserts",4.0,"37.509597,-122.261161",$,+16505220299,"['495 Old County Rd', 'San Carlos, CA 94070']",,
EPCR2l0FxvHpOTBP8YqKCw,jollys-old-fashioned-teas-cream-san-mateo-2,Jolly's Old-Fashioned Teas Cream,https://s3-media4.fl.yelpcdn.com/bphoto/v7q2nNuInj6n4woIfWek1A/o.jpg,https://www.yelp.com/biz/jollys-old-fashioned-teas-cream-san-mateo-2?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,12,"icecream,foodtrucks",4.0,"37.53356,-122.29585",,+16507736473,"['81 37th Ave', 'San Mateo, CA 94403']",,
nUL_qeEOKsoPaNKyenW1bw,cherimoya-burlingame,Cherimoya,https://s3-media4.fl.yelpcdn.com/bphoto/sVdyaVEuGs780FDYa5AevQ/o.jpg,https://www.yelp.com/biz/cherimoya-burlingame?adjust_creative=nwuSph_JmnYJk-BDAcIviA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwuSph_JmnYJk-BDAcIviA,420,"vietnamese,sandwiches,noodles",4.0,"37.57751,-122.34819",$,+16503421812,"['1407 Burlingame Ave', 'Burlingame, CA 94010']",,
